Movie_ID,Title,Genre,Release_Year,Duration,Rating,IMDb_Rating,Votes,Director,Country,Language,Budget,Revenue,Date_Added,Age_Rating,Cast,Production_House
NF8448,Green Book ,animation,2019,175mins,8.3,9.4,1064532,Alfred Hitchcock,India,Hin,1616035,890353653,2015-01-01,TV-MA,"Natalie Portman, Charlize Theron, Jodie Foster, Florence Pugh",Marvel Studios
NF4637,Cast Away,thriller,2014,71mins,7.4,4.0,,,India,Ger,115589386,1003623527,2015-08-21,G,"Jodie Foster, Ana de Armas, Natalie Portman, Pedro Pascal",Focus Features
NF9415,Bad Boys for Life, Adventure,2014,88,4.0,8.3,86113,Christopher Nolan,USA,english,36043131,363613248,2021-09-27,G,"Angelina Jolie, Meryl Streep, Robert De Niro",Paramount Pictures
NF1737,Licorice Pizza,Sci-Fi,2008,98 min,6.0,6.1,99347,Jane Campion,France,spanish,96422916,1848278469,2022-03-22,TV-14,"Oscar Isaac, Ana de Armas",Lionsgate
NF6977,American History X,Documentary | Thriller,2018,146,7.7,8.9,513357,Peter Jackson,India,HINDI,194517908,838269490,20160708,TV-MA,"Charlize Theron, Pedro Pascal",Lionsgate
NF8268,Ascension,"Action, Drama",2019,147mins,8.4,4.2,981030,Akira Kurosawa,France,japanese,$21901939,1171366799,2018-12-03,TV-PG,"Adam Driver, Chris Evans, Florence Pugh, Ana de Armas",Apple TV+
NF4089,Malcolm & Marie,Romance,2014,112,4.9,-1.0,246454,James Cameron,France,hindi,179134293,0,"November 18, 2020",NC-17,"Morgan Freeman, Angelina Jolie, Meryl Streep, Oscar Isaac",Focus Features
NF9861,Da 5 Bloods,FANTASY,2005,135mins,4.1,,341725,Martin Scorsese,Japan,Korean,$95766369,915607391,2024-07-20,PG,"Jodie Foster, Will Smith, Sandra Bullock, Brad Pitt",A24
NF2267,Coming 2 America,Crime/Comedy,1991,,6.9,,1001728,David Lynch,Japan,Jap,13819116,460571623,20210903,NR,"Jodie Foster, Robert De Niro, Ryan Reynolds, Meryl Streep",Amazon Studios
NF9012,Army of Thieves,FANTASY,2015,198mins,8.5,-1.0,1662539,Martin Scorsese,South Korea,english,,922798658,01/12/2024,NC-17,"Oscar Isaac, Brad Pitt, Florence Pugh",Columbia Pictures
NF3643,Shang-Chi and the Legend of the Ten Rings,documentary,2013,158mins,5.0,6.6,,Guillermo del Toro,Japan,Italian,175429599,"1,081,696,982",24/02/2019,NR,"Timothée Chalamet, Leonardo DiCaprio, Morgan Freeman",HBO Films
NF9527,Free Guy,"Sci-Fi,",1890,125 min,4.3,8.5,"1,072,257",Park Chan-wook,Britain,Spa,109434439,1111779953,01/09/2015,TV-MA,,20th Century Studios
NF3765,Inception, Comedy,2005,2h 53m,,7.1,,Steven Spielberg,US,Hin,232606816,669608406,"March 15, 2019",R,"Natalie Portman, Robert Downey Jr., Denzel Washington, Ryan Reynolds",Amazon Studios
NF6211,  Venom Let There Be Carnage  ,"Fantasy, Drama",1992,77mins,4.4,3.1,1774071,Kathryn Bigelow,France,HINDI,144851787,948912143,11/10/2021,PG,,DreamWorks Animation
NF2562,THE GODFATHER,Romance,1890,168 min,9.2,7.9,,Darren Aronofsky,U.S.A,Fre,$109328192,1982455058,"December 4, 2019",NC-17,"Scarlett Johansson, Al Pacino, Pedro Pascal",Focus Features
NF8816,Flee, Sci-Fi,2011,80mins,,7.3,1225725,Patty Jenkins,Japan,hindi,,707113690,2020-07-26,NR,"Oscar Isaac, Adam Driver, Michael B. Jordan, Viola Davis",Focus Features
NF3936,Hell or High Water,Animation,2011,,8.8,7.4,1986330,David Lynch,U.K.,spanish,248262851,93637621,20191224,NC-17,"Lupita Nyong'o, Jodie Foster, Michael B. Jordan, Denzel Washington",Columbia Pictures
NF2281,The Father (Extended Collector's Edition with Bonus Features and Director's Commentary),Drama | Thriller,2018,104mins,5.1,3.0,1363109,,Germany,Hindi,108368381,"885,763,360","October 6, 2019",R,"Zendaya, Angelina Jolie, Will Smith, Scarlett Johansson",Lionsgate
NF6192,OUTER BANKS,Animation | Thriller,2024,,,8.2,1945861,Wes Anderson,South Korea,Hin,202943727,1232170604,20171024,TV-PG,"Robert De Niro, Pedro Pascal, Meryl Streep",Pixar Animation Studios
NF7855,Work It,Drama ,2023,163mins,6.7,5.3,1300075,Quentin Tarantino,India,french,149213393,709396832,20200927,PG,"Ana de Armas, Viola Davis, Julia Roberts",Netflix Originals
NF1501,Greyhound,"Adventure,",1992,133mins,5.9,5.2,404233,J.J. Abrams,South Korea,Ger,9349831,599092612,20191007,PG-13,,DC Films
NF4227,  Eurovision Song Contest  ,"Adventure,",2016,2h 6m,,7.6,1360129,Jane Campion,Japan,Eng,159550950,1391703865,2022-07-16,G,"Viola Davis, Al Pacino",Walt Disney Pictures
NF8067,The Starling (Extended Collector's Edition with Bonus Features and Director's Commentary),Drama  ,1998,194 min,6.8,15.0,400127,Martin Scorsese,Germany,Spanish,$36023601,1909568122,20231020,TV-14,"Chris Evans, Leonardo DiCaprio",20th Century Studios
NF5512,Titane,Fantasy,2010,84mins,9.0,6.3,1601834,Alfonso Cuaron,Italy,korean,100115951,633150391,20160628,R,"Meryl Streep, Adam Driver",Marvel Studios
NF1860,Knives Out,Drama,1994,2h 17m,8.5,4.2,"966,244",Peter Jackson,France,Jap,140559877,1241097987,20221116,TV-MA,"Pedro Pascal, Scarlett Johansson, Brad Pitt, Robert Downey Jr.",Paramount Pictures
NF5819,Eternals,fantasy,2010,77,5.4,5.0,697269,Martin Scorsese,Japan,KOREAN,161919469,1661371878,28/06/2018,NR,"Denzel Washington, Al Pacino",Legendary Pictures
NF7607,  Mortal Kombat  ,"Action,",1992,,5.2,3.6,1324379,James Cameron,United States,Kor,96507568,906102898,2019-01-01,PG,"Natalie Portman, Ryan Reynolds, Al Pacino, Timothée Chalamet",Legendary Pictures
NF4003,Cast Away,Fantasy,2021,,4.9,7.9,67102,Peter Jackson,UK,Fre,$132176474,"442,994,746",07/09/2020,NC-17,"Julia Roberts, Robert De Niro, Charlize Theron, Brad Pitt",New Line Cinema
NF5918,The Wrong Missy,drama,1992,1h 49m,7.2,15.0,254949,Sam Raimi,Japan,Eng,-500000,"1,998,718,720",20160919,PG,"Al Pacino, Natalie Portman",Marvel Studios
NF7240,Attica,ANIMATION,2015,N/A,5.1,5.1,119920,Darren Aronofsky,Japan,italian,245090742,1007210680,20161128,TV-MA,"Adam Driver, Sandra Bullock, Jodie Foster",Lionsgate
NF9176,,Horror ,2001,2h 58m,6.4,6.5,1236749,Taika Waititi,Italy,KOREAN,$138132509,"970,588,833",08/02/2019,PG,"Al Pacino, Will Smith, Zendaya, Leonardo DiCaprio",Focus Features
NF7777,LITTLE WOMEN,"Sci-Fi,",2005,165mins,,9.2,1550131,Greta Gerwig,India,Spa,39554299,543921798,2022-08-14,NR,"Denzel Washington, Pedro Pascal",Universal Pictures
NF4058,Fight Club, Action,2020,3h 1m,4.2,15.0,1038492,Billy Wilder,Italy,french,,445933070,20161127,TV-14,"Lupita Nyong'o, Sandra Bullock, Angelina Jolie, Al Pacino",Walt Disney Pictures
NF7989,Lady Bird,Romance,2021,119,8.3,4.0,"1,792,000",Steven Spielberg,USA,SPANISH,14022670,1002357564,"February 17, 2020",TV-14,"Angelina Jolie, Leonardo DiCaprio",DC Films
NF9220,Onward,Animation ,2008,161 min,5.9,5.8,530577,David Lynch,Germany,Korean,154010222,428992992,20230823,R,"Viola Davis, Timothée Chalamet, Florence Pugh",DC Films
NF5382,Murder Mystery,Animation ,2023,3h 5m,4.1,7.5,1469567,James Cameron,Japan,French,,1177852499,25/01/2015,PG,"Robert Downey Jr., Morgan Freeman",Marvel Studios
NF6056,A Quiet Place Part II,Adventure,2009,123,8.8,9.2,,Wes Anderson,France,Kor,"$128,469,660",809709062,20211025,R,"Natalie Portman, Adam Driver",20th Century Studios
NF3962,Joker,"Adventure, Drama",1990,,8.2,6.2,221944,,U.K.,spanish,182189492,1628253565,13/11/2024,TV-PG,"Sandra Bullock, Oscar Isaac",Amazon Studios
NF7812,The Unforgivable,Animation ,2008,179mins,5.4,-1.0,1864156,Kathryn Bigelow,France,french,243567296,1166829631,20220809,TV-MA,"Will Smith, Cate Blanchett",Netflix Originals
NF6004,Demon Slayer Mugen Train,"Animation,",2009,168mins,,5.3,,Kathryn Bigelow,Germany,Hin,70151748,"1,199,113,706",20210216,NR,"Jodie Foster, Natalie Portman",Columbia Pictures
NF1003,Time,Animation | Thriller,2018,120 min,5.6,7.6,1964452,Paul Thomas Anderson,South Korea,French,137515866,274023772,20190112,G,"Viola Davis, Robert De Niro",Warner Bros.
NF2966,No Country for Old Men,Horror/Comedy,2010,190,9.4,6.2,"1,786,746",Paul Thomas Anderson,Italy,italian,218725862,531084922,2021-07-14,TV-PG,"Oscar Isaac, Natalie Portman, Charlize Theron, Leonardo DiCaprio",Universal Pictures
NF7815,Saving Private Ryan,Comedy | Thriller,1890,113 min,5.8,5.8,1162810,Christopher Nolan,U.S.A,French,,"1,092,433","April 15, 2020",NR,,
NF1258,Candyman,Sci-Fi,2017,194mins,8.5,7.8,100926,Sofia Coppola,Japan,Hindi,-500000,1526096177,14/06/2023,PG-13,"Lupita Nyong'o, Meryl Streep, Jodie Foster, Brad Pitt",Blumhouse Productions
NF8029,A Quiet Place Part II,Horror/Comedy,2023,,4.9,5.7,1127311,Quentin Tarantino,Germany,German,22529061,165955608,2018-06-14,PG,"Leonardo DiCaprio, Jodie Foster, Oscar Isaac",Lionsgate
NF4795,Zack Snyder's Justice League,"Adventure, Drama",1998,,7.9,3.0,198810,Chloé Zhao,Japan,GERMAN,"$90,110,679","898,221,525","April 27, 2022",PG,"Leonardo DiCaprio, Adam Driver",Marvel Studios
NF6507,Mortal Kombat,Horror | Thriller,2099,150mins,4.2,6.1,506085,Akira Kurosawa,Italy,Spa,,1393172998,10/05/2017,TV-MA,"Sandra Bullock, Cate Blanchett, Angelina Jolie",Paramount Pictures
NF3543,1917,Crime/Comedy,2022,,5.9,8.7,1108890,Denis Villeneuve,South Korea,Spanish,"$248,936,807",1557030039,20230711,PG,"Robert De Niro, Meryl Streep, Viola Davis, Julia Roberts",Netflix Originals
NF9426,Licorice Pizza (Extended Collector's Edition with Bonus Features and Director's Commentary), Animation,2099,,9.0,,155849,Steven Spielberg,U.S.A,Ita,"$80,158,436","445,977,107",2019-11-14,TV-14,"Chris Evans, Lupita Nyong'o",Paramount Pictures
NF1573,Fight Club,"Horror, Drama",2003,100mins,7.8,,999403,,United Kingdom,ITALIAN,$189177034,136001018,03/04/2017,TV-14,"Meryl Streep, Oscar Isaac",Legendary Pictures
NF7310,Sound of Metal,Thriller/Comedy,1890,94mins,6.7,4.7,4276,,France,Spanish,70675672,1299374601,"July 11, 2024",NC-17,"Morgan Freeman, Chris Evans",Apple TV+
NF1351,Otherhood,comedy,2014,152mins,8.8,9.5,1552071,Christopher Nolan,Germany,GERMAN,$119368216,1790057413,20150517,TV-PG,,
NF7262,Luca,"Adventure,",2000,158 min,4.5,8.7,1136265,Bong Joon-ho,usa,GERMAN,"$175,977,601",319637589,13/01/2019,PG-13,"Sandra Bullock, Margot Robbie, Zendaya, Dwayne Johnson",Pixar Animation Studios
NF9528,Space Jam A New Legacy,COMEDY,2099,155mins,9.1,5.8,603561,Jordan Peele,U.K.,Italian,112454252,"1,104,243,013",2017-02-27,G,"Michael B. Jordan, Florence Pugh, Ryan Reynolds",A24
NF4603,Birdman,"Thriller,",2001,134,6.0,8.7,314318,Tim Burton,Japan,FRENCH,207019016,1482949857,"December 9, 2017",TV-14,"Charlize Theron, Cate Blanchett, Adam Driver",Legendary Pictures
NF2741,Vice, Action,2002,175mins,4.9,,1266169,Christopher Nolan,Japan,Fre,244086590,1772887578,2022-12-20,PG,"Pedro Pascal, Scarlett Johansson, Tom Hanks",Focus Features
NF9449,Coming 2 America,Drama  ,1890,70,8.8,5.1,561962,Guillermo del Toro,India,GERMAN,162475534,,2015-10-25,NR,,Lionsgate
NF6067,ATTICA, Crime,2002,161,7.5,,1717450,Ryan Coogler,Germany,Korean,$27032164,1089768646,20160518,NR,"Denzel Washington, Adam Driver",Amazon Studios
NF3650,Clifford the Big Red Dog,Animation  ,1890,124mins,9.0,8.1,1457058,Zack Snyder,Japan,JAPANESE,"$104,093,759",1588591912,20240821,R,"Ana de Armas, Will Smith",HBO Films
NF4696,Army of the Dead,Drama,2011,N/A,4.2,3.2,1961064,Sofia Coppola,Germany,Fre,"$91,983,331",1764545142,2020-09-26,PG,"Adam Driver, Angelina Jolie, Robert De Niro, Brad Pitt",Universal Pictures
NF3540,Project Power,Adventure | Thriller,2019,N/A,5.7,7.7,521564,Ryan Coogler,usa,French,137576990,203003617,"November 24, 2022",NC-17,"Robert Downey Jr., Brad Pitt, Tom Hanks",Legendary Pictures
NF1441,Holidate,Horror  ,2003,117mins,6.1,,764103,Darren Aronofsky,Japan,SPANISH,100215065,741196719,2022-09-23,R,,Blumhouse Productions
NF9162,He's All That (Extended Collector's Edition with Bonus Features and Director's Commentary),romance,1999,165,7.9,4.2,"1,717,657",,usa,FRENCH,29430611,387542035,20240906,TV-PG,"Morgan Freeman, Charlize Theron",Pixar Animation Studios
NF4079,The Kissing Booth 3!!!,Crime/Comedy,2004,129 min,,,281300,Patty Jenkins,Italy,korean,132421423,351828560,02/04/2018,G,"Zendaya, Scarlett Johansson, Sandra Bullock",Paramount Pictures
NF3139,Judas and the Black Messiah,Romance  ,1992,95mins,4.1,4.1,897260,Bong Joon-ho,France,hindi,235809188,"1,405,816,956",03/05/2020,PG-13,"Timothée Chalamet, Dwayne Johnson",Amazon Studios
NF8331,Alex Rider, Fantasy,1995,3h 5m,8.2,5.0,1556735,Alfonso Cuaron,United States,japanese,241485044,1533868848,2015-11-18,PG,"Michael B. Jordan, Chris Evans, Meryl Streep, Robert Downey Jr.",
NF5054,The Little Things (Extended Collector's Edition with Bonus Features and Director's Commentary), Documentary,2012,181mins,,9.3,1431441,Spike Lee,UK,japanese,$114469163,658344213,20220723,R,"Ryan Reynolds, Al Pacino, Florence Pugh",Blumhouse Productions
NF6095,The Hand of God,Thriller  ,2020,,5.6,8.0,1560943,Steven Spielberg,Japan,French,"$164,438,205",1421725628,2020-05-10,G,"Sandra Bullock, Oscar Isaac, Ana de Armas",20th Century Studios
NF1457,Passing,Animation ,2008,2h 30m,5.6,4.6,1978794,Akira Kurosawa,India,JAPANESE,,445008207,20190907,NR,"Ryan Reynolds, Brad Pitt",Walt Disney Pictures
NF1777,Malcolm & Marie,Horror  ,2017,177mins,4.6,,1247764,Rian Johnson,Italy,Hindi,39969444,1709070280,"September 16, 2016",G,"Charlize Theron, Leonardo DiCaprio, Florence Pugh",Apple TV+
NF6963,The Prestige, Crime,2023,96mins,9.1,-1.0,"1,400,438",Tim Burton,Italy,French,231556811,0,20210823,NC-17,"Michael B. Jordan, Denzel Washington",Pixar Animation Studios
NF1049,Lady Bird,Adventure  ,2020,1h 43m,,,1730419,Taika Waititi,UK,KOREAN,41100501,"1,040,407,305",25/05/2023,TV-PG,"Morgan Freeman, Meryl Streep, Tom Hanks, Ryan Reynolds",Warner Bros.
NF6632,The Lost Daughter,Crime,2014,177mins,9.1,4.6,828064,Steven Spielberg,France,Fre,"$45,372,955",1736256180,02/03/2018,TV-14,"Morgan Freeman, Robert Downey Jr.",Paramount Pictures
NF8586,Hell or High Water ,Comedy ,2008,111 min,,,,Jordan Peele,U.S.A,spanish,171625944,1098057624,20220427,PG,"Pedro Pascal, Sandra Bullock",Legendary Pictures
NF5146,Green Book (Extended Collector's Edition with Bonus Features and Director's Commentary),"Crime,",2008,N/A,6.4,,,Park Chan-wook,France,ITALIAN,11637790,1352236648,25/10/2023,TV-14,"Adam Driver, Sandra Bullock, Charlize Theron, Dwayne Johnson",20th Century Studios
NF3895,The Kissing Booth 3,Romance  ,2010,2h 29m,8.0,,"1,856,258",Ryan Coogler,Japan,Spa,231943857,1483755443,21/01/2017,PG-13,"Ana de Armas, Sandra Bullock, Denzel Washington",Netflix Originals
NF9148,On the Record, Sci-Fi,2016,70mins,9.0,5.4,160011,Billy Wilder,Britain,FRENCH,"$107,069,449",736580140,20151005,TV-14,"Jodie Foster, Will Smith",DreamWorks Animation
NF3865,Ascension,Romance ,2016,80 min,8.5,4.3,,Sofia Coppola,Italy,german,"$147,654,550",0,2019-06-11,NR,,20th Century Studios
NF3273,C'mon C'mon,Animation/Comedy,2024,138 min,7.0,8.9,266174,Steven Spielberg,usa,Ger,161084232,538627264,2023-05-21,TV-MA,"Cate Blanchett, Brad Pitt, Ryan Reynolds, Viola Davis",Pixar Animation Studios
NF1087,Dunkirk,Crime,2010,N/A,4.7,6.9,"955,237",Paul Thomas Anderson,United Kingdom,English,$169769300,1926619494,20161018,TV-MA,"Charlize Theron, Dwayne Johnson, Pedro Pascal",Pixar Animation Studios
NF8300,  A Hero  ,Horror/Comedy,2016,183 min,4.5,9.1,"1,231,505",Sam Raimi,Germany,Hin,141509425,142082551,2024-07-03,NC-17,"Julia Roberts, Ana de Armas, Al Pacino",Marvel Studios
NF1653,A Star Is Born,Documentary | Thriller,2007,75mins,4.1,4.1,189982,Spike Lee,Japan,german,92451437,283892432,"January 7, 2018",TV-PG,"Robert Downey Jr., Tom Hanks, Denzel Washington",DC Films
NF3841,Whiplash,Adventure | Thriller,2020,158mins,9.1,4.0,1240508,Wong Kar-wai,France,SPANISH,"$238,084,857",1024220256,15/03/2022,TV-MA,"Charlize Theron, Denzel Washington, Jodie Foster",DreamWorks Animation
NF4936,Promising Young Woman,Comedy,1999,3h 7m,4.4,6.2,,Sam Raimi,Italy,French,226483389,"1,532,746,738",2023-01-06,PG-13,"Jodie Foster, Cate Blanchett",DreamWorks Animation
NF7560,Room,"Action,",2019,76mins,,3.7,,Park Chan-wook,Germany,HINDI,123200721,1021493260,2017-02-13,PG,"Sandra Bullock, Chris Evans, Scarlett Johansson, Cate Blanchett",20th Century Studios
NF9084,Raya and the Last Dragon,"Fantasy,",2004,,4.4,3.6,"1,238,012",Sofia Coppola,Germany,english,195490785,0,2018-05-22,TV-PG,"Cate Blanchett, Ana de Armas, Leonardo DiCaprio",Netflix Originals
NF7523,ARRIVAL,Comedy/Comedy,2013,,4.3,5.6,1702185,Rian Johnson,Japan,SPANISH,8682814,636469610,20221105,TV-14,"Al Pacino, Sandra Bullock",Paramount Pictures
NF5227,Army of the Dead,Fantasy,2000,139mins,9.4,15.0,1298328,Quentin Tarantino,France,Fre,175707808,1776613744,20210302,TV-14,"Margot Robbie, Angelina Jolie",Blumhouse Productions
NF6437,The Lovebirds,Crime | Thriller,1990,99mins,9.0,7.2,1431513,Wes Anderson,U.K.,HINDI,,1654723961,"September 26, 2020",TV-PG,"Ryan Reynolds, Sandra Bullock",Paramount Pictures
NF8249,  Green Book  ,Fantasy | Thriller,1997,2h 8m,7.9,5.4,,Wes Anderson,Italy,spanish,142935237,1983377936,2015-07-10,TV-MA,,
NF5395,  Sound of Metal  ,ROMANCE,2015,186 min,8.7,7.4,237196,Coen Brothers,United States,Fre,130067042,1456938167,20/03/2022,TV-MA,"Tom Hanks, Al Pacino, Pedro Pascal, Oscar Isaac",DC Films
NF8121,Like Father,Animation,1993,115 min,,3.5,932957,Zack Snyder,Japan,GERMAN,"$30,063,567",210691134,20181214,TV-14,"Cate Blanchett, Pedro Pascal",Universal Pictures
NF5222,I Care a Lot, Crime,2014,193mins,9.3,6.1,57458,Jane Campion,U.K.,german,111209752,1109284364,20230123,R,"Brad Pitt, Timothée Chalamet, Charlize Theron",20th Century Studios
NF2222,Flee,Romance ,2017,183mins,8.7,5.1,1071800,Akira Kurosawa,France,Jap,131339783,516768411,"November 17, 2023",NC-17,"Brad Pitt, Jodie Foster, Florence Pugh, Adam Driver",Lionsgate
NF5003,The Lovebirds,Drama/Comedy,1991,2h 42m,5.0,7.7,1004757,Park Chan-wook,France,Ger,$11215441,"1,204,131,835",20170608,TV-14,"Michael B. Jordan, Julia Roberts, Robert Downey Jr.",Lionsgate
NF8767,Dunkirk,Comedy/Comedy,2002,196mins,6.3,6.2,"1,130,634",Kathryn Bigelow,France,French,91242273,"627,406,834",20150108,G,"Cate Blanchett, Tom Hanks, Oscar Isaac",Columbia Pictures
NF6800,Crip Camp,DRAMA,2002,97,7.7,8.4,223384,Ryan Coogler,France,Hindi,"$161,481,093",846505523,2017-08-13,TV-14,"Tom Hanks, Margot Robbie, Meryl Streep",Marvel Studios
NF9209,Old,Sci-Fi | Thriller,1996,127mins,7.4,7.1,1152518,Ridley Scott,U.K.,HINDI,$110250863,329662922,2020-08-08,TV-MA,"Zendaya, Angelina Jolie",Marvel Studios
NF7033,American History X,Action ,2023,1h 22m,5.4,4.8,767912,Park Chan-wook,France,Hin,196941102,1572592053,20190227,TV-PG,"Viola Davis, Dwayne Johnson",New Line Cinema
NF9249,Emily in Paris (Extended Collector's Edition with Bonus Features and Director's Commentary),Crime  ,2016,2h 42m,5.8,,1925864,Stanley Kubrick,Germany,Korean,,"175,092,998",20190126,PG-13,"Chris Evans, Sandra Bullock, Brad Pitt, Charlize Theron",New Line Cinema
NF8898,,thriller,2020,97,6.3,6.7,26556,Ridley Scott,United States,KOREAN,$6882075,734757415,"October 2, 2019",G,"Will Smith, Oscar Isaac, Timothée Chalamet, Ana de Armas",DreamWorks Animation
NF2215,Red Notice,Romance | Thriller,2006,2h 16m,5.0,8.8,1683840,Wong Kar-wai,United Kingdom,Italian,170649014,1584386967,"August 6, 2020",TV-MA,"Meryl Streep, Leonardo DiCaprio",Warner Bros.
NF3593,Parallel Mothers,Documentary,2023,169,4.8,6.8,1800848,Coen Brothers,India,Japanese,173676841,1013180383,"November 6, 2024",NR,"Robert Downey Jr., Al Pacino, Natalie Portman, Viola Davis",Marvel Studios
NF6192,No Country for Old Men,"Animation, Drama",1993,2h 35m,7.2,6.2,1454254,Zack Snyder,Japan,FRENCH,$147896023,"1,765,529,934","January 2, 2022",R,"Angelina Jolie, Will Smith",Marvel Studios
NF4345,Saving Private Ryan,Horror  ,1994,110,,6.6,1872647,Rian Johnson,France,German,"$29,609,067",1502667546,"May 23, 2017",NR,"Charlize Theron, Adam Driver, Jodie Foster, Will Smith",DC Films
NF8415,Parallel Mothers,Fantasy | Thriller,2014,130,7.8,3.3,873702,Wes Anderson,USA,hindi,210127929,951572377,"November 23, 2018",TV-MA,"Sandra Bullock, Ryan Reynolds, Adam Driver, Julia Roberts",Paramount Pictures
NF4355,Pulp Fiction,Documentary,2023,3h 17m,8.2,4.9,"1,891,959",Stanley Kubrick,Japan,Ita,"$215,446,384",1600382208,"April 1, 2019",NC-17,"Dwayne Johnson, Al Pacino, Sandra Bullock",DreamWorks Animation
NF7051,Knives Out ,sci-fi,2008,80,5.7,5.0,,Denis Villeneuve,Japan,ENGLISH,58369707,"1,588,508,457","January 4, 2022",PG,"Zendaya, Pedro Pascal",New Line Cinema
NF9926,Two of Us,"Action, Drama",1997,155mins,,9.1,1637889,Sofia Coppola,Japan,english,"$114,167,279",1995589578,"September 23, 2015",TV-MA,"Leonardo DiCaprio, Morgan Freeman, Scarlett Johansson",Blumhouse Productions
NF8433,Arrival,Fantasy/Comedy,2014,133,,-1.0,1107366,Alfred Hitchcock,Italy,Ger,180104731,255282139,"June 14, 2016",TV-14,"Al Pacino, Chris Evans",Universal Pictures
NF1611,Cherry,"Comedy, Drama",2020,,8.3,8.2,1710781,David Fincher,UK,Spa,130137876,236699028,04/06/2024,NR,"Ana de Armas, Pedro Pascal, Sandra Bullock",Amazon Studios
NF9650,Fight Club,Documentary | Thriller,1997,190,7.5,3.5,,Zack Snyder,South Korea,Italian,241230819,1488764574,2024-04-05,PG,"Florence Pugh, Viola Davis",DreamWorks Animation
NF8252,Malcolm & Marie,Comedy  ,2016,91mins,4.4,,1940288,Christopher Nolan,Italy,English,198312567,1560274274,2017-01-12,TV-MA,"Ryan Reynolds, Pedro Pascal, Jodie Foster, Scarlett Johansson",Focus Features
NF9199,Leon The Professional,animation,1995,99mins,5.9,8.3,730538,Jane Campion,Italy,Korean,$217982631,48601157,"November 4, 2020",PG-13,"Chris Evans, Julia Roberts, Jodie Foster, Charlize Theron",Legendary Pictures
